순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,463000000000000.0,2024-04-30,-5.95,4.31,15.16,18.32,-5.16
2,000660,SK하이닉스,127000000000000.0,2024-04-30,-4.81,27.25,46.26,94.64,12.34
3,373220,LG에너지솔루션,91000000000000.0,2024-04-30,-1.52,3.73,-3.95,-33.05,-15.68
4,207940,삼성바이오로직스,55600000000000.0,2024-04-30,-6.02,-5.1,8.32,0.0,-6.27
5,005380,현대차,52600000000000.0,2024-04-30,7.73,32.11,45.51,27.09,2.39
6,000270,기아,47400000000000.0,2024-04-30,7.08,20.41,51.09,39.64,-0.25
7,068270,셀트리온,41200000000000.0,2024-04-30,-1.15,5.23,26.59,17.68,-6.19
8,005490,POSCO홀딩스,34300000000000.0,2024-04-30,-4.03,-5.48,-6.47,7.43,-8.77
9,105560,KB금융,30500000000000.0,2024-04-30,8.78,35.24,47.95,52.73,4.1
10,035420,NAVER,29900000000000.0,2024-04-30,-1.6,-11.98,-0.91,-4.11,-7.59
11,006400,삼성SDI,29800000000000.0,2024-04-30,-7.86,15.89,-3.98,-37.19,-12.67
12,051910,LG화학,28400000000000.0,2024-04-30,-8.31,-5.63,-9.55,-45.61,-12.92
13,028260,삼성물산,27900000000000.0,2024-04-30,-5.3,15.73,41.47,36.95,-9.19
14,055550,신한지주,23800000000000.0,2024-04-30,1.41,16.77,36.8,33.48,-1.39
15,003670,포스코퓨처엠,22000000000000.0,2024-04-30,-6.59,11.61,10.96,-15.37,-11.82
16,035720,카카오,21600000000000.0,2024-04-30,-9.5,-10.5,27.89,-16.35,-10.19
17,012330,현대모비스,21400000000000.0,2024-04-30,-10.39,10.65,8.04,5.06,-5.91
18,032830,삼성생명,17500000000000.0,2024-04-30,-5.2,32.98,22.04,31.98,-2.63
19,086790,하나금융지주,17200000000000.0,2024-04-30,1.73,26.78,48.05,39.93,3.75
20,066570,LG전자,15200000000000.0,2024-04-30,-2.31,-1.69,-9.89,-15.0,14.42
21,138040,메리츠금융지주,15100000000000.0,2024-04-30,-2.82,21.59,57.85,72.98,-4.16
22,000810,삼성화재,14700000000000.0,2024-04-30,1.31,21.57,22.77,37.78,10.16
23,015760,한국전력,13600000000000.0,2024-04-30,-3.86,7.91,25.0,13.22,-9.83
24,042700,한미반도체,13100000000000.0,2024-04-30,0.97,126.89,136.84,556.93,22.44
25,003550,LG,12500000000000.0,2024-04-30,-9.26,2.19,2.98,-9.15,2.14
26,018260,삼성에스디에스,12400000000000.0,2024-04-30,-2.08,5.05,15.26,36.49,-3.37
27,329180,HD현대중공업,12200000000000.0,2024-04-30,16.69,19.53,27.62,25.64,-4.07
28,034730,SK,12200000000000.0,2024-04-30,-7.05,-4.93,15.76,2.15,-4.76
29,323410,카카오뱅크,12000000000000.0,2024-04-30,-8.89,-9.06,35.97,14.09,-11.75
30,033780,KT&G,11700000000000.0,2024-04-30,-4.39,0.45,4.81,4.2,-4.7
31,009150,삼성전기,11600000000000.0,2024-04-30,4.84,9.87,23.34,8.34,0.45
32,259960,크래프톤,11600000000000.0,2024-04-30,-3.04,9.61,47.84,24.67,4.8
33,024110,기업은행,11100000000000.0,2024-04-30,3.33,15.86,25.22,38.67,-4.8
34,017670,SK텔레콤,11000000000000.0,2024-04-30,-2.29,2.6,3.74,7.55,0.78
35,011200,HMM,10900000000000.0,2024-04-30,0.83,-17.79,6.88,-22.3,14.7
36,034020,두산에너빌리티,10800000000000.0,2024-04-30,-2.44,11.78,21.92,0.66,22.62
37,012450,한화에어로스페이스,10700000000000.0,2024-04-30,3.42,60.35,107.97,105.94,-3.55
38,096770,SK이노베이션,10600000000000.0,2024-04-30,-4.22,-4.88,-11.76,-34.77,-8.01
39,316140,우리금융지주,10600000000000.0,2024-04-30,-0.63,5.49,19.78,21.31,-1.41
40,402340,SK스퀘어,10300000000000.0,2024-04-30,-3.16,48.54,77.08,80.21,3.79
41,090430,아모레퍼시픽,9910000000000.0,2024-04-30,39.62,24.91,48.95,37.47,10.91
42,042660,한화오션,9820000000000.0,2024-04-30,16.12,47.7,29.49,33.87,-6.86
43,010130,고려아연,9690000000000.0,2024-04-30,2.54,-1.38,-5.41,-9.65,11.54
44,009540,HD한국조선해양,9310000000000.0,2024-04-30,11.06,17.73,40.94,55.07,-0.53
45,267260,HD현대일렉트릭,8900000000000.0,2024-04-30,37.68,147.0,235.14,388.14,17.21
46,030200,KT,8900000000000.0,2024-04-30,-8.22,-1.42,6.79,15.33,4.48
47,352820,하이브,8410000000000.0,2024-04-30,-12.17,-1.22,-7.97,-25.19,0.99
48,010140,삼성중공업,8320000000000.0,2024-04-30,10.4,31.8,30.89,66.37,-1.38
49,010950,S-Oil,8180000000000.0,2024-04-30,-7.39,8.51,4.3,-2.55,-7.29
50,047050,포스코인터내셔널,8150000000000.0,2024-04-30,-12.48,-9.92,-14.1,72.76,-7.02
51,450080,에코프로머티,8100000000000.0,2024-04-30,-10.24,-19.09,,,-33.56
52,003490,대한항공,7710000000000.0,2024-04-30,-3.46,-6.68,5.28,-8.32,-2.63
