순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,356000000000000.0,2022-08-31,-2.77,-11.42,-17.2,-22.16,-11.06
2,373220,LG에너지솔루션,108000000000000.0,2022-08-31,9.6,4.17,12.26,,-7.78
3,000660,SK하이닉스,69300000000000.0,2022-08-31,-2.76,-11.85,-22.91,-10.61,-12.71
4,207940,삼성바이오로직스,59400000000000.0,2022-08-31,-3.47,-1.42,7.19,-12.45,-3.35
5,051910,LG화학,44600000000000.0,2022-08-31,4.81,8.03,11.86,-16.62,-15.19
6,005380,현대차,41900000000000.0,2022-08-31,0.0,3.43,12.0,-7.76,-9.95
7,006400,삼성SDI,41100000000000.0,2022-08-31,5.1,4.0,9.12,-24.59,-8.7
8,035420,NAVER,39400000000000.0,2022-08-31,-7.34,-16.67,-24.53,-45.33,-19.37
9,000270,기아,32800000000000.0,2022-08-31,-0.49,-5.72,9.49,-5.05,-11.01
10,035720,카카오,32700000000000.0,2022-08-31,-1.87,-13.65,-22.0,-52.65,-22.21
11,068270,셀트리온,26700000000000.0,2022-08-31,-0.26,18.07,18.81,-34.1,-7.39
12,028260,삼성물산,22500000000000.0,2022-08-31,0.0,-0.41,9.55,-9.4,-14.11
13,005490,POSCO홀딩스,22200000000000.0,2022-08-31,5.37,-11.76,-10.53,-24.33,-17.25
14,012330,현대모비스,20300000000000.0,2022-08-31,-5.91,-1.6,-4.02,-22.52,-11.16
15,105560,KB금융,20200000000000.0,2022-08-31,2.06,-18.13,-17.17,-6.52,-11.63
16,055550,신한지주,18800000000000.0,2022-08-31,2.52,-14.98,-6.27,-5.79,-8.47
17,096770,SK이노베이션,17600000000000.0,2022-08-31,1.33,-11.83,-5.24,-23.85,-24.47
18,034730,SK,17300000000000.0,2022-08-31,5.91,-6.05,2.42,-11.57,-17.6
19,066570,LG전자,16500000000000.0,2022-08-31,6.99,-3.81,-18.22,-28.87,-22.18
20,015760,한국전력,13400000000000.0,2022-08-31,-6.26,-10.28,-9.7,-12.71,-4.06
21,003670,포스코케미칼,13000000000000.0,2022-08-31,27.76,28.74,48.02,8.04,-10.71
22,323410,카카오뱅크,13000000000000.0,2022-08-31,-11.65,-32.84,-43.12,-67.46,-26.56
23,034020,두산에너빌리티,13000000000000.0,2022-08-31,8.53,-1.93,-2.16,0.88,-29.98
24,003550,LG,12900000000000.0,2022-08-31,1.11,2.24,9.04,-13.96,-9.76
25,329180,현대중공업,12700000000000.0,2022-08-31,14.8,20.59,31.05,,-19.86
26,010130,고려아연,12700000000000.0,2022-08-31,40.73,12.94,22.18,26.32,-11.46
27,032830,삼성생명,12400000000000.0,2022-08-31,2.14,-8.96,3.68,-16.78,0.65
28,259960,크래프톤,12100000000000.0,2022-08-31,5.57,-5.01,-16.44,-49.85,-14.81
29,086790,하나금융지주,11600000000000.0,2022-08-31,5.51,-20.71,-19.4,-12.87,-9.68
30,010950,S-Oil,11400000000000.0,2022-08-31,10.57,-12.5,20.12,6.73,-20.2
31,033780,KT&G,11400000000000.0,2022-08-31,1.59,-2.12,4.26,1.96,4.09
32,017670,SK텔레콤,11400000000000.0,2022-08-31,-2.8,-8.76,-4.58,1.33,-2.5
33,051900,LG생활건강,11100000000000.0,2022-08-31,-8.6,-3.0,-25.05,-51.27,-11.1
34,011200,HMM,10900000000000.0,2022-08-31,-10.46,-31.43,-22.88,-47.02,-16.85
35,009150,삼성전기,10500000000000.0,2022-08-31,-1.75,-9.39,-15.66,-24.12,-20.0
36,009830,한화솔루션,10100000000000.0,2022-08-31,20.09,34.7,55.39,29.08,-10.27
37,018260,삼성에스디에스,9940000000000.0,2022-08-31,-5.51,-13.47,-8.21,-25.51,-10.51
38,003490,대한항공,9890000000000.0,2022-08-31,6.13,-7.57,-8.36,-14.22,-17.69
39,030200,KT,9710000000000.0,2022-08-31,-1.46,-1.85,16.25,13.41,-2.69
40,000810,삼성화재,9240000000000.0,2022-08-31,-1.27,-2.01,2.36,-13.72,-5.64
41,316140,우리금융지주,8880000000000.0,2022-08-31,2.52,-18.12,-14.69,8.44,-12.3
42,302440,SK바이오사이언스,8680000000000.0,2022-08-31,-7.38,-16.61,-22.6,-63.96,-28.94
43,036570,엔씨소프트,8310000000000.0,2022-08-31,1.61,-16.81,-14.66,-42.65,-8.59
44,377300,카카오페이,8250000000000.0,2022-08-31,-1.11,-41.04,-58.39,,-21.06
45,011070,LG이노텍,8140000000000.0,2022-08-31,-5.23,-10.65,5.2,60.0,-20.49
46,352820,하이브,7510000000000.0,2022-08-31,3.42,-21.43,-37.09,-37.31,-25.62
47,090430,아모레퍼시픽,7190000000000.0,2022-08-31,-4.65,-24.77,-33.15,-45.93,-17.07
48,024110,기업은행,7120000000000.0,2022-08-31,1.92,-14.93,-10.98,-7.09,-0.52
49,009540,한국조선해양,6880000000000.0,2022-08-31,14.76,6.35,10.2,-17.97,-25.0
50,086280,현대글로비스,6620000000000.0,2022-08-31,-3.02,-16.75,0.28,-9.02,-7.93
51,097950,CJ제일제당,6130000000000.0,2022-08-31,4.09,3.56,7.66,-10.14,0.86
52,011170,롯데케미칼,6000000000000.0,2022-08-31,-0.85,-14.43,-20.45,-30.0,-17.71
53,047810,한국항공우주,5950000000000.0,2022-08-31,7.02,16.19,64.42,85.69,-20.57
54,361610,SK아이이테크놀로지,5930000000000.0,2022-08-31,1.71,-33.97,-32.63,-59.9,-37.02
55,402340,SK스퀘어,5730000000000.0,2022-08-31,-5.26,-14.38,-27.42,,-10.74
56,035250,강원랜드,5680000000000.0,2022-08-31,2.51,-5.52,0.19,-4.15,-11.3
57,326030,SK바이오팜,5610000000000.0,2022-08-31,-8.21,-17.42,-15.37,-42.95,-20.53
58,034220,LG디스플레이,5580000000000.0,2022-08-31,1.97,-10.08,-16.58,-23.9,-23.08
59,018880,한온시스템,5500000000000.0,2022-08-31,-3.28,-10.04,-10.82,-37.39,-19.23
60,383220,F&F,5460000000000.0,2022-08-31,-4.68,-2.4,-19.94,-1.45,-3.51
61,251270,넷마블,5460000000000.0,2022-08-31,-11.93,-23.95,-38.05,-50.78,-19.21
62,000720,현대건설,5370000000000.0,2022-08-31,14.35,11.32,11.32,-10.74,-22.2
63,010140,삼성중공업,5250000000000.0,2022-08-31,6.23,0.67,2.58,1.15,-11.06
64,088980,맥쿼리인프라,5180000000000.0,2022-08-31,-1.54,-9.86,-6.57,3.22,-8.21
65,032640,LG유플러스,5020000000000.0,2022-08-31,-8.0,-16.97,-12.55,-18.15,-6.52
66,267250,HD현대,4990000000000.0,2022-08-31,11.07,1.12,22.96,-3.22,-14.4
67,161390,한국타이어앤테크놀로지,4700000000000.0,2022-08-31,9.05,6.45,7.81,-18.56,-7.11
68,021240,코웨이,4700000000000.0,2022-08-31,-0.62,-10.91,-11.65,-18.54,-15.38
69,011790,SKC,4600000000000.0,2022-08-31,-10.66,-24.53,-11.64,-23.82,-30.95
70,028050,삼성엔지니어링,4600000000000.0,2022-08-31,19.64,-4.48,1.08,4.92,-2.99
71,000060,메리츠화재,4480000000000.0,2022-08-31,11.16,-0.78,-6.69,44.44,-23.08
72,004020,현대제철,4390000000000.0,2022-08-31,-3.52,-20.24,-17.13,-35.49,-14.59
73,004990,롯데지주,4350000000000.0,2022-08-31,10.98,18.09,42.69,16.76,-7.6
74,078930,GS,4280000000000.0,2022-08-31,10.56,1.43,15.13,8.35,-9.45
75,010620,현대미포조선,4270000000000.0,2022-08-31,19.02,27.68,34.09,40.24,-3.74
76,005830,DB손해보험,4230000000000.0,2022-08-31,-1.49,-8.15,-3.4,1.7,-7.54
77,000100,유한양행,4160000000000.0,2022-08-31,-1.73,-5.96,-2.24,-5.04,-4.4
78,012450,한화에어로스페이스,4120000000000.0,2022-08-31,26.4,51.02,56.54,59.92,-24.45
79,006800,미래에셋증권,4040000000000.0,2022-08-31,-0.46,-19.61,-25.38,-25.62,-8.83
80,036460,한국가스공사,4020000000000.0,2022-08-31,16.94,-1.92,5.97,20.17,-22.3
81,138040,메리츠금융지주,3970000000000.0,2022-08-31,17.33,-5.81,-16.42,7.13,-32.31
82,011780,금호석유,3940000000000.0,2022-08-31,0.39,-18.75,-19.0,-33.16,-11.15
83,271560,오리온,3890000000000.0,2022-08-31,-2.09,1.03,7.54,-22.21,4.67
84,128940,한미약품,3790000000000.0,2022-08-31,-0.48,-0.48,16.23,1.61,-25.65
85,029780,삼성카드,3630000000000.0,2022-08-31,-2.18,-7.93,-2.49,-8.06,-3.67
86,137310,에스디바이오센서,3630000000000.0,2022-08-31,-12.78,-29.7,-35.62,-28.27,-24.32
87,180640,한진칼,3530000000000.0,2022-08-31,-12.0,-6.38,0.19,-19.88,-29.26
88,241560,두산밥캣,3480000000000.0,2022-08-31,11.58,-8.68,-9.04,-19.95,-17.87
89,003410,쌍용C&E,3440000000000.0,2022-08-31,2.4,-12.55,-9.89,-18.98,-14.06
90,020150,일진머티리얼즈,3420000000000.0,2022-08-31,0.95,-17.46,-18.37,-1.98,-31.54
91,047050,포스코인터내셔널,3310000000000.0,2022-08-31,30.66,13.53,30.02,18.02,-22.16
92,064350,현대로템,3310000000000.0,2022-08-31,14.12,56.59,53.03,13.91,-16.5
93,307950,현대오토에버,3300000000000.0,2022-08-31,-3.98,-10.07,12.09,2.99,-14.11
94,005940,NH투자증권,3300000000000.0,2022-08-31,0.0,-7.87,-13.85,-24.91,-9.65
95,071050,한국금융지주,3170000000000.0,2022-08-31,-9.98,-20.67,-28.28,-40.4,-16.37
96,008560,메리츠증권,3100000000000.0,2022-08-31,-0.21,-20.53,-17.41,-9.7,-24.07
97,016360,삼성증권,3030000000000.0,2022-08-31,-3.14,-14.5,-19.86,-31.45,-9.29
98,008930,한미사이언스,2970000000000.0,2022-08-31,5.87,-11.63,-4.73,-39.87,-27.14
99,272210,한화시스템,2940000000000.0,2022-08-31,6.87,-1.89,-0.96,-21.27,-28.94
100,112610,씨에스윈드,2900000000000.0,2022-08-31,23.78,20.1,15.27,-14.02,-11.64
101,008770,호텔신라,2900000000000.0,2022-08-31,2.79,-5.38,-8.32,-17.82,-2.57
102,002790,아모레G,2880000000000.0,2022-08-31,-5.42,-24.21,-28.48,-39.62,-23.07
103,001450,현대해상,2820000000000.0,2022-08-31,-3.96,0.32,9.38,23.05,-6.98
104,052690,한전기술,2810000000000.0,2022-08-31,12.2,-0.54,-17.49,58.45,-24.73
105,010060,OCI,2800000000000.0,2022-08-31,-4.08,-8.92,11.9,-7.48,-22.55
106,023530,롯데쇼핑,2790000000000.0,2022-08-31,3.56,-2.66,15.83,-8.09,-12.45
107,282330,BGF리테일,2770000000000.0,2022-08-31,-11.33,-12.53,-5.31,-10.08,3.12
108,028670,팬오션,2750000000000.0,2022-08-31,-8.85,-32.24,-21.61,-38.03,-12.62
109,139480,이마트,2730000000000.0,2022-08-31,-13.45,-15.69,-24.77,-45.36,-14.21
110,000120,CJ대한통운,2700000000000.0,2022-08-31,1.72,-8.49,-4.44,-30.7,-23.71
111,007070,GS리테일,2660000000000.0,2022-08-31,3.46,-5.75,-4.33,-25.95,0.79
112,002380,KCC,2620000000000.0,2022-08-31,1.03,-15.62,-11.16,-18.19,-21.39
113,006360,GS건설,2580000000000.0,2022-08-31,1.17,-24.25,-29.64,-32.63,-25.21
114,204320,만도,2540000000000.0,2022-08-31,-5.59,-1.46,19.07,-11.04,-17.87
115,030000,제일기획,2520000000000.0,2022-08-31,-3.95,-15.77,-2.67,-5.19,3.65
116,336260,두산퓨얼셀,2510000000000.0,2022-08-31,16.41,-1.79,-1.29,-30.24,-25.33
117,014680,한솔케미칼,2480000000000.0,2022-08-31,-0.46,-17.7,1.86,-24.78,-22.2
118,026960,동서,2440000000000.0,2022-08-31,-3.36,-11.09,-10.93,-15.4,-14.93
119,000880,한화,2390000000000.0,2022-08-31,15.61,10.21,4.94,-8.48,-23.23
120,001440,대한전선,2330000000000.0,2022-08-31,6.53,-15.92,17.19,-21.02,-22.67
121,079550,LIG넥스원,2330000000000.0,2022-08-31,20.45,33.84,55.65,103.45,-14.81
122,001040,CJ,2280000000000.0,2022-08-31,-2.01,-8.43,-7.02,-22.96,-11.13
123,039490,키움증권,2240000000000.0,2022-08-31,1.3,-10.27,-15.67,-27.46,-11.57
124,012750,에스원,2210000000000.0,2022-08-31,-8.78,-19.17,-16.62,-29.11,-0.52
125,004170,신세계,2200000000000.0,2022-08-31,2.29,-11.83,-14.53,-16.91,3.36
126,138930,BNK금융지주,2190000000000.0,2022-08-31,-1.18,-14.96,-14.85,-13.53,-10.28
127,042660,대우조선해양,2160000000000.0,2022-08-31,1.51,-8.62,-23.96,-28.17,-5.95
128,047040,대우건설,2160000000000.0,2022-08-31,-0.95,-20.61,-17.07,-29.25,-20.77
129,006260,LS,2160000000000.0,2022-08-31,13.92,1.67,37.78,0.75,-15.5
130,000080,하이트진로,2140000000000.0,2022-08-31,0.83,-14.45,-14.33,-8.55,-13.11
131,011210,현대위아,2070000000000.0,2022-08-31,11.6,14.46,24.59,-16.94,-20.92
132,000990,DB하이텍,2060000000000.0,2022-08-31,3.33,-32.31,-33.0,-22.24,-19.68
133,069620,대웅제약,2030000000000.0,2022-08-31,-4.36,2.03,5.72,5.72,-9.97
134,088350,한화생명,2010000000000.0,2022-08-31,0.22,-12.17,-21.83,-30.73,-9.52
135,005070,코스모신소재,1980000000000.0,2022-08-31,20.71,18.28,67.19,50.29,-21.95
136,111770,영원무역,1980000000000.0,2022-08-31,10.53,-4.09,4.94,7.08,0.0
137,006280,녹십자,1920000000000.0,2022-08-31,-5.2,-14.58,-9.89,-57.4,-24.7
138,298050,효성첨단소재,1900000000000.0,2022-08-31,7.89,-18.46,-8.62,-31.5,-27.48
139,081660,휠라홀딩스,1900000000000.0,2022-08-31,2.63,-1.58,-11.36,-30.51,0.32
140,051600,한전KPS,1860000000000.0,2022-08-31,8.1,10.12,11.76,9.97,-16.08
141,004370,농심,1820000000000.0,2022-08-31,7.33,8.7,-2.28,0.5,-0.67
142,004000,롯데정밀화학,1820000000000.0,2022-08-31,7.14,-15.97,-11.1,0.57,-20.14
143,005850,에스엘,1790000000000.0,2022-08-31,22.65,23.04,62.24,39.82,-15.99
144,007310,오뚜기,1760000000000.0,2022-08-31,6.56,8.13,10.62,-7.35,-3.76
145,285130,SK케미칼,1720000000000.0,2022-08-31,-6.86,-24.19,-21.76,-45.71,-6.95
146,001120,LX인터내셔널,1680000000000.0,2022-08-31,31.86,13.67,46.36,55.86,-10.06
147,010120,LS ELECTRIC,1670000000000.0,2022-08-31,-3.79,8.98,29.92,-18.66,-16.31
