순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,190000000000000.0,2016-03-31,11.38,4.13,15.7,-8.95,-5.11
2,015760,한국전력,38600000000000.0,2016-03-31,2.56,20.4,22.86,30.87,2.66
3,005380,현대차,33600000000000.0,2016-03-31,3.39,2.35,-7.01,-9.5,-5.9
4,028260,삼성물산,27100000000000.0,2016-03-31,-7.44,2.14,-2.39,-4.35,-8.39
5,012330,현대모비스,24200000000000.0,2016-03-31,0.0,1.01,7.56,1.01,4.62
6,032830,삼성생명,23500000000000.0,2016-03-31,4.91,6.82,18.81,21.51,-6.81
7,090430,아모레퍼시픽,22600000000000.0,2016-03-31,5.17,-6.76,0.39,15.17,5.43
8,051910,LG화학,21700000000000.0,2016-03-31,9.17,-0.3,14.71,44.91,-9.31
9,035420,NAVER,21000000000000.0,2016-03-31,11.36,-3.19,24.17,-5.07,6.28
10,000660,SK하이닉스,20500000000000.0,2016-03-31,-6.17,-8.46,-16.1,-38.2,0.0
11,000270,기아차,19600000000000.0,2016-03-31,4.77,-8.17,-9.89,6.86,-0.83
12,055550,신한지주,19200000000000.0,2016-03-31,6.72,2.4,-2.17,-3.46,3.21
13,005490,POSCO,19100000000000.0,2016-03-31,10.58,31.83,30.27,-10.22,9.57
14,017670,SK텔레콤,16800000000000.0,2016-03-31,-10.71,-3.25,-20.72,-23.49,-1.2
15,096770,SK이노베이션,15900000000000.0,2016-03-31,18.62,32.31,75.51,80.29,-9.88
16,034730,SK,15700000000000.0,2016-03-31,-10.08,-7.28,-8.61,-4.09,0.45
17,033780,KT&G,15100000000000.0,2016-03-31,3.29,5.26,-1.35,24.01,11.82
18,051900,LG생활건강,14800000000000.0,2016-03-31,8.87,-10.0,10.66,12.37,6.56
19,000810,삼성화재,14000000000000.0,2016-03-31,-2.64,-4.07,5.36,10.28,-0.17
20,018260,삼성에스디에스,13500000000000.0,2016-03-31,-5.66,-31.1,-39.24,-34.58,-2.57
21,105560,KB금융,12300000000000.0,2016-03-31,7.24,-3.92,-9.65,-18.96,9.26
22,003550,LG,11800000000000.0,2016-03-31,-4.6,-3.25,12.48,11.74,-0.58
23,011170,롯데케미칼,11700000000000.0,2016-03-31,6.89,40.25,26.48,67.81,-14.35
24,002790,아모레G,11700000000000.0,2016-03-31,3.53,-1.01,-10.12,-2.33,14.68
25,010950,S-Oil,11000000000000.0,2016-03-31,23.92,23.3,56.39,52.26,-11.03
26,066570,LG전자,10100000000000.0,2016-03-31,-5.08,14.5,34.94,4.58,-5.52
27,034220,LG디스플레이,9520000000000.0,2016-03-31,8.57,8.35,17.44,-15.02,-10.15
28,010130,고려아연,9090000000000.0,2016-03-31,7.84,2.67,3.44,13.56,2.91
29,035250,강원랜드,8750000000000.0,2016-03-31,-0.85,6.51,-3.31,18.04,4.28
30,008930,한미사이언스,8690000000000.0,2016-03-31,1.02,15.5,8.92,341.39,-8.72
31,009540,현대중공업,8090000000000.0,2016-03-31,3.4,21.3,10.36,-12.71,8.92
32,023530,롯데쇼핑,7900000000000.0,2016-03-31,0.4,7.96,-12.08,5.68,8.37
33,030200,KT,7780000000000.0,2016-03-31,3.11,5.49,-2.93,2.76,2.52
34,021240,코웨이,7440000000000.0,2016-03-31,-1.03,14.74,15.29,5.46,2.18
35,004020,현대제철,7410000000000.0,2016-03-31,-0.18,11.11,7.77,-23.97,13.33
36,086790,하나금융지주,7340000000000.0,2016-03-31,18.94,5.08,-6.06,-13.74,3.43
37,128940,한미약품,7290000000000.0,2016-03-31,7.04,-3.98,91.67,214.37,-14.59
38,086280,현대글로비스,7070000000000.0,2016-03-31,-2.08,-2.33,-15.85,-16.59,0.8
39,024110,기업은행,6820000000000.0,2016-03-31,5.15,-0.81,-9.93,-8.24,-0.82
40,006400,삼성SDI,6810000000000.0,2016-03-31,-0.9,-13.16,-8.76,-27.47,15.15
41,161390,한국타이어,6740000000000.0,2016-03-31,1.87,15.62,37.37,19.96,-2.39
42,000030,우리은행,6390000000000.0,2016-03-31,8.61,7.26,0.75,0.85,10.99
43,047810,한국항공우주,6360000000000.0,2016-03-31,-7.91,-16.52,-3.98,15.6,3.99
44,088350,한화생명,5820000000000.0,2016-03-31,9.48,-9.34,-17.89,-9.09,-0.3
45,001040,CJ,5700000000000.0,2016-03-31,-17.86,-22.11,-25.95,11.08,9.46
46,036570,엔씨소프트,5560000000000.0,2016-03-31,5.62,19.01,34.13,39.67,-9.66
47,078930,GS,5480000000000.0,2016-03-31,11.32,16.37,29.53,37.53,-6.27
48,001800,오리온,5460000000000.0,2016-03-31,-0.33,-21.61,-2.97,-21.07,1.75
49,005830,동부화재,5370000000000.0,2016-03-31,12.44,7.97,23.82,53.49,-7.64
50,009240,한샘,5260000000000.0,2016-03-31,-12.35,-3.46,-21.72,21.14,-14.54
51,004800,효성,5060000000000.0,2016-03-31,15.2,22.55,28.0,66.09,-14.93
52,018880,한온시스템,4910000000000.0,2016-03-31,-7.45,-11.37,17.2,19.8,11.96
53,139480,이마트,4890000000000.0,2016-03-31,-0.28,-7.14,-23.86,-24.68,4.56
54,032640,LG유플러스,4820000000000.0,2016-03-31,3.76,6.25,-8.68,0.45,1.36
55,000720,현대건설,4690000000000.0,2016-03-31,10.92,47.64,23.24,-16.37,-4.63
56,097950,CJ제일제당,4570000000000.0,2016-03-31,-4.01,-7.95,-8.67,-8.07,9.35
57,009150,삼성전기,4390000000000.0,2016-03-31,8.49,-6.52,-8.55,-23.54,-11.39
58,002380,KCC,4390000000000.0,2016-03-31,-2.46,-0.36,0.73,-26.5,2.16
59,029780,삼성카드,4360000000000.0,2016-03-31,5.46,22.04,3.86,-8.28,3.05
60,000120,CJ대한통운,4330000000000.0,2016-03-31,-2.81,-0.52,-4.76,-2.56,2.37
61,009830,한화케미칼,4110000000000.0,2016-03-31,4.17,-8.27,15.77,70.89,0.8
62,027410,BGF리테일,4060000000000.0,2016-03-31,0.92,-4.37,-18.81,45.13,13.41
63,004990,롯데제과,3650000000000.0,2016-03-31,7.09,12.68,16.78,43.95,-2.73
64,007070,GS리테일,3630000000000.0,2016-03-31,-7.55,-12.36,-22.71,41.17,13.47
65,036460,한국가스공사,3540000000000.0,2016-03-31,-0.13,4.07,-3.52,-5.31,8.08
66,012630,현대산업,3460000000000.0,2016-03-31,16.62,18.43,-15.69,-19.39,9.9
67,012750,에스원,3360000000000.0,2016-03-31,-3.7,-11.33,-5.25,5.36,5.32
68,001440,대한전선,3310000000000.0,2016-03-31,42.77,72.05,31.31,31.31,-23.47
69,069960,현대백화점,3220000000000.0,2016-03-31,1.48,8.7,2.61,-7.72,7.27
70,000210,대림산업,3160000000000.0,2016-03-31,13.06,35.47,35.47,40.71,-0.22
71,138930,BNK금융지주,3160000000000.0,2016-03-31,12.66,15.2,-26.33,-33.6,-4.23
72,000100,유한양행,3130000000000.0,2016-03-31,8.51,2.93,15.2,50.0,4.1
73,007310,오뚜기,3120000000000.0,2016-03-31,-20.86,-25.96,-12.7,51.93,-9.92
74,016360,삼성증권,3050000000000.0,2016-03-31,2.3,-4.31,-12.1,-23.17,-1.38
75,001450,현대해상,2970000000000.0,2016-03-31,7.97,-7.91,9.75,33.87,-4.22
76,051600,한전KPS,2880000000000.0,2016-03-31,-9.97,-27.98,-47.02,-34.32,17.78
77,011210,현대위아,2860000000000.0,2016-03-31,-4.11,-6.25,-18.6,-25.8,-8.0
78,005940,NH투자증권,2790000000000.0,2016-03-31,1.53,-1.68,-0.1,-31.04,0.2
79,088980,맥쿼리인프라,2770000000000.0,2016-03-31,-1.19,4.23,5.41,6.9,1.2
80,006800,대우증권,2700000000000.0,2016-03-31,3.51,-12.67,-30.5,-36.14,0.0
81,037620,미래에셋증권,2670000000000.0,2016-03-31,18.23,8.1,8.58,-32.78,5.57
82,000880,한화,2660000000000.0,2016-03-31,4.72,-9.9,-8.62,-2.34,6.48
83,047040,대우건설,2610000000000.0,2016-03-31,17.16,12.14,-1.57,-20.81,1.11
84,008770,호텔신라,2610000000000.0,2016-03-31,4.89,-13.97,-42.17,-32.07,10.23
85,010140,삼성중공업,2550000000000.0,2016-03-31,5.26,1.86,-10.15,-38.77,-3.18
86,010060,OCI,2530000000000.0,2016-03-31,16.1,41.33,28.64,2.42,7.08
87,047050,포스코대우,2460000000000.0,2016-03-31,13.39,32.11,4.1,-18.64,15.05
88,071050,한국금융지주,2450000000000.0,2016-03-31,5.78,-11.3,-28.07,-30.13,4.89
89,004370,농심,2430000000000.0,2016-03-31,-1.48,-8.99,9.29,64.27,-6.63
90,079550,LIG넥스원,2320000000000.0,2016-03-31,-8.66,1.93,,,-15.36
91,034020,두산중공업,2290000000000.0,2016-03-31,30.91,4.85,2.12,-23.67,20.84
92,105630,한세실업,2270000000000.0,2016-03-31,-2.58,6.98,2.72,35.65,-9.17
93,003490,대한항공,2260000000000.0,2016-03-31,20.62,11.92,-1.11,-36.15,-5.8
94,005300,롯데칠성,2250000000000.0,2016-03-31,-12.34,-18.03,-24.59,5.57,8.3
95,012450,한화테크윈,2140000000000.0,2016-03-31,2.94,13.5,30.58,70.25,3.35
96,000240,한국타이어월드와이드,2130000000000.0,2016-03-31,14.18,31.14,26.8,8.77,-1.09
97,111770,영원무역,2130000000000.0,2016-03-31,-5.31,14.25,-20.5,-11.74,-4.99
98,028050,삼성엔지니어링,2130000000000.0,2016-03-31,13.97,-25.43,-42.93,-54.85,16.59
99,006280,녹십자,2090000000000.0,2016-03-31,-1.92,-2.19,-4.28,1.7,-3.35
100,079160,CJ CGV,2090000000000.0,2016-03-31,-15.28,-21.67,-6.0,45.79,16.01
101,002550,KB손해보험,2040000000000.0,2016-03-31,5.58,16.61,44.28,49.34,-8.96
102,000080,하이트진로,2030000000000.0,2016-03-31,-1.87,23.5,26.75,30.18,-3.29
