순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,315000000000000.0,2020-06-30,4.14,10.34,-5.38,12.34,11.74
2,000660,SK하이닉스,62000000000000.0,2020-06-30,4.42,1.67,-9.56,22.45,0.24
3,207940,삼성바이오로직스,51300000000000.0,2020-06-30,24.6,72.22,78.98,142.19,-5.03
4,035420,NAVER,43900000000000.0,2020-06-30,18.14,64.31,43.16,134.21,10.11
5,068270,셀트리온,41300000000000.0,2020-06-30,43.33,65.41,69.06,55.9,-1.96
6,051910,LG화학,34600000000000.0,2020-06-30,25.61,61.88,54.49,38.36,8.05
7,006400,삼성SDI,25000000000000.0,2020-06-30,1.25,48.67,54.03,53.7,5.5
8,035720,카카오,23500000000000.0,2020-06-30,1.52,74.84,74.26,103.42,24.11
9,028260,삼성물산,21700000000000.0,2020-06-30,17.05,31.37,6.91,21.21,-6.9
10,051900,LG생활건강,21000000000000.0,2020-06-30,-1.75,22.36,6.74,2.51,2.9
11,005380,현대차,20900000000000.0,2020-06-30,-0.31,14.4,-18.92,-30.21,30.5
12,034730,SK,20500000000000.0,2020-06-30,21.76,81.88,11.07,25.43,-21.82
13,036570,엔씨소프트,19600000000000.0,2020-06-30,12.78,42.79,64.7,86.79,-7.41
14,012330,현대모비스,18300000000000.0,2020-06-30,-3.03,16.72,-25.0,-18.47,10.94
15,017670,SK텔레콤,17000000000000.0,2020-06-30,-2.32,19.89,-11.35,-18.53,4.27
16,005490,POSCO,15200000000000.0,2020-06-30,-3.87,8.75,-26.43,-28.83,14.37
17,105560,KB금융,14100000000000.0,2020-06-30,-0.15,-2.3,-28.75,-25.95,5.89
18,055550,신한지주,13700000000000.0,2020-06-30,-4.64,4.55,-33.68,-35.97,7.65
19,018260,삼성에스디에스,13000000000000.0,2020-06-30,-11.55,11.22,-13.37,-21.63,0.59
20,000270,기아차,13000000000000.0,2020-06-30,-6.42,28.46,-27.65,-27.16,26.99
21,015760,한국전력,12500000000000.0,2020-06-30,-9.72,2.9,-29.86,-23.68,-1.54
22,003550,LG,12300000000000.0,2020-06-30,12.84,20.88,-3.52,-7.41,3.09
23,096770,SK이노베이션,12100000000000.0,2020-06-30,10.55,52.15,-12.67,-17.61,-2.67
24,033780,KT&G,10700000000000.0,2020-06-30,-6.79,6.54,-16.63,-20.61,4.99
25,066570,LG전자,10300000000000.0,2020-06-30,6.58,30.31,-12.34,-20.3,14.08
26,090430,아모레퍼시픽,9790000000000.0,2020-06-30,2.76,-0.89,-16.25,1.82,-0.9
27,009150,삼성전기,9640000000000.0,2020-06-30,3.2,31.23,3.2,31.9,12.02
