순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,174000000000000.0,2014-09-30,-4.05,-10.44,-11.31,,-0.25
2,005380,현대차,42000000000000.0,2014-09-30,-18.24,-16.99,-23.19,,-9.71
3,000660,SK하이닉스,33800000000000.0,2014-09-30,2.97,-3.71,26.18,,0.96
4,015760,한국전력,30900000000000.0,2014-09-30,14.22,29.22,30.62,,-4.56
5,005490,POSCO,28600000000000.0,2014-09-30,-1.65,8.06,11.73,,-5.94
6,035420,NAVER,26600000000000.0,2014-09-30,5.08,-3.35,3.46,,-7.06
7,012330,현대모비스,25000000000000.0,2014-09-30,-12.59,-9.51,-19.18,,-1.75
8,017670,SK텔레콤,23400000000000.0,2014-09-30,6.23,22.62,34.89,,-7.59
9,055550,신한지주,23000000000000.0,2014-09-30,-7.43,3.74,4.07,,5.97
10,000270,기아차,21800000000000.0,2014-09-30,-12.25,-5.12,-9.75,,-1.68
11,032830,삼성생명,21200000000000.0,2014-09-30,-0.47,3.92,6.0,,5.19
12,051910,LG화학,16900000000000.0,2014-09-30,-5.19,-13.68,1.39,,-21.92
13,105560,KB금융,14900000000000.0,2014-09-30,-7.22,9.52,3.35,,11.54
14,090430,아모레퍼시픽,14000000000000.0,2014-09-30,13.37,56.96,88.94,,-1.92
15,000810,삼성화재,13400000000000.0,2014-09-30,1.8,9.71,18.95,,3.89
16,003550,LG,13300000000000.0,2014-09-30,8.32,22.88,33.57,,-15.49
17,033780,KT&G,13000000000000.0,2014-09-30,-0.42,5.59,17.98,,-1.06
18,034220,LG디스플레이,12200000000000.0,2014-09-30,-3.0,6.92,28.55,,-7.65
19,034730,SK C&C,12100000000000.0,2014-09-30,14.12,45.65,67.82,,2.68
20,086280,현대글로비스,12100000000000.0,2014-09-30,6.45,19.48,36.15,,-12.89
21,000830,삼성물산,11800000000000.0,2014-09-30,1.34,1.34,22.93,20.96,-8.99
22,086790,하나금융지주,11200000000000.0,2014-09-30,-9.52,2.67,-1.91,,-3.25
23,066570,LG전자,10800000000000.0,2014-09-30,-13.1,-11.57,2.02,,1.07
24,009540,현대중공업,10500000000000.0,2014-09-30,-4.51,-22.32,-34.68,,-27.27
25,023530,롯데쇼핑,9950000000000.0,2014-09-30,-4.82,2.43,-5.25,,-5.38
26,002790,아모레G,9330000000000.0,2014-09-30,10.49,56.49,123.52,,4.7
27,030200,KT,8960000000000.0,2014-09-30,-2.0,12.27,15.49,,-6.56
28,003600,SK,8850000000000.0,2014-09-30,17.45,3.29,-1.31,-2.84,-10.88
