순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,430000000000000.0,2022-02-28,-1.64,-0.28,-2.96,-12.61,-3.33
2,373220,LG에너지솔루션,96400000000000.0,2022-02-28,-8.44,,,,5.95
3,000660,SK하이닉스,89900000000000.0,2022-02-28,2.49,6.93,19.32,-12.72,-4.45
4,035420,NAVER,52200000000000.0,2022-02-28,2.58,-18.36,-24.29,-15.2,4.25
5,207940,삼성바이오로직스,51500000000000.0,2022-02-28,6.66,-9.4,-16.77,5.1,5.65
6,035720,카카오,42000000000000.0,2022-02-28,10.71,-25.02,-37.27,-3.93,11.58
7,051910,LG화학,39900000000000.0,2022-02-28,-11.58,-21.64,-27.84,-32.01,-7.43
8,006400,삼성SDI,37700000000000.0,2022-02-28,-6.16,-23.14,-28.37,-18.69,-2.74
9,005380,현대차,37400000000000.0,2022-02-28,-7.65,-14.84,-16.07,-26.16,-0.29
10,000270,기아,29900000000000.0,2022-02-28,-10.0,-8.44,-10.11,-7.05,-3.25
11,005490,POSCO,24800000000000.0,2022-02-28,7.55,4.78,-9.52,1.24,5.09
12,105560,KB금융,24800000000000.0,2022-02-28,0.34,6.99,9.14,36.3,2.51
13,323410,카카오뱅크,22800000000000.0,2022-02-28,17.07,-29.62,-42.72,,4.17
14,068270,셀트리온,22000000000000.0,2022-02-28,5.63,-24.06,-44.82,-45.38,5.33
15,012330,현대모비스,21200000000000.0,2022-02-28,-3.45,-3.86,-17.34,-26.07,-5.8
16,028260,삼성물산,20600000000000.0,2022-02-28,2.8,-0.9,-16.98,-9.47,0.91
17,066570,LG전자,20200000000000.0,2022-02-28,-3.14,1.23,-12.1,-15.7,-2.83
18,055550,신한지주,20200000000000.0,2022-02-28,2.36,6.4,-0.51,18.51,5.25
19,377300,카카오페이,19700000000000.0,2022-02-28,18.65,-32.81,,,-6.35
20,096770,SK이노베이션,18500000000000.0,2022-02-28,-7.18,-4.07,-16.28,-23.03,4.74
21,034730,SK,16900000000000.0,2022-02-28,4.12,-10.96,-12.84,-13.33,5.71
22,015760,한국전력,14900000000000.0,2022-02-28,12.62,5.22,-2.73,2.2,0.0
23,051900,LG생활건강,14800000000000.0,2022-02-28,-2.56,-16.81,-33.15,-37.21,-12.11
24,086790,하나금융지주,14600000000000.0,2022-02-28,8.22,16.65,7.86,31.44,1.13
25,259960,크래프톤,14500000000000.0,2022-02-28,7.47,-41.7,-40.64,,-7.97
26,011200,HMM,14100000000000.0,2022-02-28,31.74,18.0,-29.55,51.84,2.77
27,009150,삼성전기,12400000000000.0,2022-02-28,-6.74,-2.64,-7.26,-12.4,-1.51
28,032830,삼성생명,12000000000000.0,2022-02-28,-0.99,-5.53,-19.73,-20.27,8.7
29,017670,SK텔레콤,11900000000000.0,2022-02-28,-3.19,2.25,9.88,27.86,6.23
30,352820,하이브,11900000000000.0,2022-02-28,21.73,-22.45,1.41,41.12,2.6
31,003550,LG,11800000000000.0,2022-02-28,1.62,-8.29,-19.4,-15.22,-0.8
32,302440,SK바이오사이언스,11200000000000.0,2022-02-28,-11.52,-47.67,-49.57,,2.74
33,033780,KT&G,11000000000000.0,2022-02-28,2.84,-4.77,-1.6,1.92,1.25
34,034020,두산중공업,10900000000000.0,2022-02-28,17.51,-6.51,5.38,103.3,5.29
35,018260,삼성에스디에스,10800000000000.0,2022-02-28,-0.36,-6.67,-17.89,-28.02,-5.71
36,090430,아모레퍼시픽,10800000000000.0,2022-02-28,18.71,8.55,-18.4,-21.54,-16.85
37,316140,우리금융지주,10400000000000.0,2022-02-28,-2.39,10.85,25.99,49.27,6.64
